"id";"tryout_set_id";"content";"content_image";"options";"is_text_answer";"created_at";"source";"question_id"
"3bb84d22-22f3-4f41-8c88-e5c74922ec62";"34abb710-c78d-47a7-b74a-9ad70705f084";"In recent years, advances in artificial intelligence (AI) have captivated public interest and sparked debates about its potential implications. AI systems such as virtual assistants, image recognition software, and advanced robots are increasingly prevalent in society. They are transforming industries and changing the way we live and work. According to the World Economic Forum, by 2025, it is expected that AI will have replaced 85 million existing jobs, but it will also create 97 million new jobs that are more adapted to the new division of labor between humans, machines, and algorithms.

However, some argue that the widespread adoption of AI could lead to significant unemployment, as automation replaces human jobs. Others believe that AI will mostly complement and enhance human work, creating more opportunities than it displaces. To ensure workers are prepared for the future job market, educators and policymakers are emphasizing the importance of digital literacy and the development of critical skills that cannot be easily replicated by machines.

As society moves forward with integrating AI, a key consideration will be ensuring ethical standards are upheld. Responsible use, algorithmic fairness, and transparency will be central to maintaining public trust in AI systems. Balancing productivity improvements with the societal impact of AI will remain a constant challenge for both technologists and legislators.

According to the passage, what is a central consideration as society integrates AI into various aspects of life?";"";"""[{\""content\"":\""Algorithmic speed\"",\""is_true\"":false,\""key\"":\""A\"",\""id\"":\""b67a4a2a-cc67-460b-a96b-d8144bfa07a4\""},{\""content\"":\""Ethical standards\"",\""is_true\"":true,\""key\"":\""B\"",\""id\"":\""da41eb15-c7db-4a99-9656-f5c0bf9ebe27\""},{\""content\"":\""Job replacement percentage\"",\""is_true\"":false,\""key\"":\""C\"",\""id\"":\""6c65c276-d5ea-4957-ab49-ba237f87e8bf\""},{\""content\"":\""Financial investment in AI\"",\""is_true\"":false,\""key\"":\""D\"",\""id\"":\""9cf9e655-6fc7-42d0-bd2e-631bfce83694\""},{\""content\"":\""Algorithmic complexity\"",\""is_true\"":false,\""key\"":\""E\"",\""id\"":\""de4faf64-01a7-4867-aad2-4c047235f66b\""}]""";false;2024-03-13 09:29:12.043;UTBK 2023;caafcd7b-485c-45d7-9d64-a7dd510e9a61
b8860f9d-9900-4f8e-a880-d3ed5814e6a8;"34abb710-c78d-47a7-b74a-9ad70705f084";"In the realm of digital communication, emojis have become a universal language for expressing emotions, ideas, and responses. Originating in Japan in the late 1990s, these pictographs were initially created to facilitate electronic messaging by conveying information in a succinct and visually impactful manner. Emojis quickly transcended their initial purpose and are now a staple in digital conversations across diverse age groups and cultures.

The widespread adoption of emojis has led to the introduction of various skin tones, gender diversities, and a plethora of objects and symbols to ensure inclusivity and representation. Research shows that the use of emojis can lead to increased empathy among conversational partners and can enhance the expression of support and understanding in digital communication. Interestingly, the ""face with tears of joy"" emoji has been consistently one of the most popular emojis used globally, highlighting the cross-cultural appreciation for expressing laughter or amusement.

Conversely, while emojis serve as a tool for clearer communication, they can also lead to misinterpretation, especially when used across different cultural contexts where the same emoji may have varying meanings. As digital communication continues to evolve, the role of emojis remains significant, and their development reflects the dynamic nature of online interaction.

The term ""transcended"" in paragraph 1 in the passage means ...";"";"""[{\""content\"":\""Overcome\"",\""is_true\"":false,\""key\"":\""A\"",\""id\"":\""34644d10-f8df-4cba-944a-8be5bc94609d\""},{\""content\"":\""Surpass\"",\""is_true\"":true,\""key\"":\""B\"",\""id\"":\""5d4315b0-52d7-49e0-a771-55688342a9af\""},{\""content\"":\""Maintain\"",\""is_true\"":false,\""key\"":\""C\"",\""id\"":\""eb1a3c1f-71c5-4c75-b25c-28ad5665ad24\""},{\""content\"":\""Exclude\"",\""is_true\"":false,\""key\"":\""D\"",\""id\"":\""77c6ca08-462c-4566-ba8e-a1a68f0042ce\""},{\""content\"":\""Extend\"",\""is_true\"":false,\""key\"":\""E\"",\""id\"":\""b35621da-1d4e-47b6-a4cb-d89d7b5ac9e2\""}]""";false;2024-03-13 09:13:35.280;UTBK 2023;"3ac7c059-970f-47b5-8713-81ca3eaa0fcf"
c227f8be-7b92-4d3c-8811-de79fa4ae76b;"34abb710-c78d-47a7-b74a-9ad70705f084";"The sedentary lifestyle many office workers lead can have detrimental effects on their health. Prolonged periods of sitting, a lack of physical activity, and poor dietary choices often associated with busy schedules contribute to a variety of health problems. Office workers may face increased risks of obesity, back pain due to improper posture, and repetitive strain injuries like carpal tunnel syndrome from extensive typing or mouse use.

Moreover, office employees who spend much time indoors may experience a deficiency in vitamin D due to lack of sunlight exposure, which is critical for bone health and immunity. Mental health can also be affected, with higher incidences of stress, anxiety, and depression reported among those who feel overworked and lack work-life balance.

Employers can mitigate these risks by promoting a healthier workplace environment. Introducing standing desks, encouraging regular breaks for stretching or walking, providing healthy snack options, and ensuring an ergonomic work setup are effective strategies. Additionally, implementing wellness programs that focus on mental health support, offering flexible work hours to improve work-life balance, and providing spaces for relaxation and exercise can make a substantial difference.

It's crucial for office workers to be proactive in their health by taking regular breaks, practicing good posture, engaging in regular exercise, and seeking sunlight when possible. They should also be aware of their dietary choices, opting for nutritious meals over convenient fast food.

Given the information from the text above, which of the following analogies best represents the relationship between prolonged sitting and health issues in office workers?";"";"""[{\""content\"":\""A) Lock and key\"",\""is_true\"":false,\""key\"":\""A\"",\""id\"":\""c3fae6fb-038b-4bbc-a2b6-f1e98cbbbade\""},{\""content\"":\""B) Night and sleep\"",\""is_true\"":false,\""key\"":\""B\"",\""id\"":\""ea62a2f5-35fc-419a-8b9d-fb8c5252d892\""},{\""content\"":\""C) Fire and smoke\"",\""is_true\"":true,\""key\"":\""C\"",\""id\"":\""b3b8f5c0-afd5-4081-b855-97d4fd72d84d\""},{\""content\"":\""D) Pen and writing\"",\""is_true\"":false,\""key\"":\""D\"",\""id\"":\""2dcf7eff-686a-42ef-9ff6-7601d25bb5c8\""},{\""content\"":\""E) Map and journey\"",\""is_true\"":false,\""key\"":\""E\"",\""id\"":\""3a0a2e5b-8951-4ec1-946e-8bdc1f40ccce\""}]""";false;2024-03-13 09:14:52.758;UTBK 2023;"4be5ec57-b50d-40c6-81cf-c836cce2dd18"
a7aac7db-6b81-48cf-b423-67e4885198fb;"34abb710-c78d-47a7-b74a-9ad70705f084";"The significance of urban green spaces has become more pronounced in recent years as urbanization continues to rise globally. These areas, often referred to as parks, gardens, and natural preserves within urban settings, offer city dwellers a respite from the hustle and bustle of city life. Urban green spaces provide not only environmental benefits, such as improved air quality and biodiversity, but also social and psychological advantages. They serve as communal places where people can engage in recreational activities, socialize, and relax amid natural surroundings.

Research has shown that urban green spaces can have a positive impact on mental health by reducing stress and promoting well-being. They provide an environment conducive to physical activity, which is essential for maintaining a healthy lifestyle. These spaces also foster community interactions and can help alleviate feelings of isolation.

Moreover, urban green spaces play a crucial role in mitigating the effects of urban heat islands. This phenomenon occurs when cities experience higher temperatures than surrounding rural areas due to the concentration of buildings, vehicles, and other heat-absorbing infrastructure. Vegetation in green spaces can help lower urban temperatures, making cities more livable during heatwaves.

The word ""mitigating"" in paragraph 3 means ...";"";"""[{\""content\"":\""Intensifying\"",\""is_true\"":false,\""key\"":\""A\"",\""id\"":\""eefd43f1-ff57-4f72-a85a-fc043b4af93e\""},{\""content\"":\""Exacerbating\"",\""is_true\"":false,\""key\"":\""B\"",\""id\"":\""725cf46d-6553-427b-baa7-45b4ce850bba\""},{\""content\"":\""Heightening\"",\""is_true\"":false,\""key\"":\""C\"",\""id\"":\""6dfc21cd-e7d3-419c-adf2-e207d2a9e3d0\""},{\""content\"":\""Lessening\"",\""is_true\"":true,\""key\"":\""D\"",\""id\"":\""3cc8b21e-142c-4b7e-aa3d-1332bdf26fa8\""},{\""content\"":\""Amplifying\"",\""is_true\"":false,\""key\"":\""E\"",\""id\"":\""624bc952-6def-40ab-afb0-601fa43cba66\""}]""";false;2024-03-13 09:23:54.280;UTBK 2023;"5dec0847-7405-43d5-9ed0-0a0a7c7e9b98"
"1263dfec-2716-43d0-bd03-acb95ffdd710";"34abb710-c78d-47a7-b74a-9ad70705f084";"The internet has revolutionized the way we access information and communicate. It offers an endless array of options for entertainment, education, and social interaction. Such is its influence that it's difficult to imagine life without it. For students, the internet is a vital research tool and a portal for both learning and leisure. However, this digital connectivity can also be a double-edged sword.

While the internet gives access to a vast amount of useful information, it can also be a source of misinformation and distraction. The easy availability of educational material helps students immensely, but they may also encounter unreliable sources that spread false information. This is particularly concerning for their academic development. 

Moreover, the constant stream of notifications and the lure of social media can lead to procrastination and a decrease in productive study time. The potential downsides of excessive internet use include decreased concentration and a possibility of developing addictive behaviors.

Despite these challenges, the internet can be an empowering tool if used wisely. It is essential for students to cultivate critical thinking skills to discern credible information from the misleading. In addition, setting boundaries to manage their time effectively on the internet can help mitigate the risks of distraction. Parents and educators should guide the youth in creating healthy internet habits that support personal and academic growth.

Which statement in paragraph 4 suggests a solution to the challenges presented by the internet?";"";"""[{\""content\"":\""The easy availability of educational material helps students immensely.\"",\""is_true\"":false,\""key\"":\""A\"",\""id\"":\""1c70db85-1c77-4512-8b18-2f33353ea8dd\""},{\""content\"":\""The constant stream of notifications and the lure of social media can lead to procrastination.\"",\""is_true\"":false,\""key\"":\""B\"",\""id\"":\""970baf63-5757-4bae-b4e0-923c176559da\""},{\""content\"":\""The potential downsides of excessive internet use include decreased concentration.\"",\""is_true\"":false,\""key\"":\""C\"",\""id\"":\""dbf2922e-de2c-43a0-b6b8-6f5eddf07aa5\""},{\""content\"":\""It is essential for students to cultivate critical thinking skills to discern credible information from the misleading.\"",\""is_true\"":true,\""key\"":\""D\"",\""id\"":\""864c5827-1726-4436-88f0-b89af00f8875\""},{\""content\"":\""Parents and educators should guide the youth in creating healthy internet habits.\"",\""is_true\"":false,\""key\"":\""E\"",\""id\"":\""7ffc6fae-297e-462e-bdd9-9f7ac68ae680\""}]""";false;2024-03-13 10:53:51.161;SNBT 2022;"58c5473b-912f-4be2-a9d0-7ebfca5a9070"
"5f3d50a5-fde7-4ad7-a0ea-6c9d87a69dc5";"34abb710-c78d-47a7-b74a-9ad70705f084";"While climate change remains a critical challenge faced by the world, the energy sector is undergoing a significant transformation. In 2021, renewable energy sources continued to expand rapidly, with solar and wind energy experiencing the largest growth. According to the International Energy Agency (IEA), the global renewable energy capacity is set to rise by 50% in just five years. This shift towards renewables is partly driven by the decreasing costs of solar and wind technologies, making them more competitive with traditional fossil fuels.

Additionally, the IEA highlights that governments' supportive policies have accelerated this renewable energy boom. It is expected that by 2025, solar power will become the new king of electricity, dethroning coal and significantly reducing greenhouse gas emissions. This transition is also aided by the increasing push for electrification of transportation, which not only boosts electricity demand but also creates a cleaner transportation sector.

Despite the progress, the IEA warns that the current pace of change is insufficient to meet global carbon neutrality goals by the mid-century. The energy transition needs to be bolstered by stronger policies, investments, and broad-based support across all sectors. The agency also emphasizes the need for technological advancements and international cooperation to ensure equitable access to green energy, especially in developing countries which often face financial and infrastructural challenges.

While the road ahead is complex, the future of energy looks brighter with more sustainable and environment-friendly options taking the lead. The efficiency of renewable energy technologies continues to improve, raising hopes for a more resilient and low-carbon energy system.
   
All of the following statements about renewable energy are true according to the passage, EXCEPT:";"";"""[{\""content\"":\""Renewable energy capacity is expected to increase significantly in the next five years.\"",\""is_true\"":false,\""key\"":\""A\"",\""id\"":\""5291dcc5-e0b1-42f6-ad1d-d59e577ab103\""},{\""content\"":\""Solar power is poised to overtake coal as the main source of electricity by 2025.\"",\""is_true\"":false,\""key\"":\""B\"",\""id\"":\""1c7eec92-97c7-4704-935e-4f16dcda6057\""},{\""content\"":\""Technological advancements are essential for providing equal access to green energy in developing countries.\"",\""is_true\"":false,\""key\"":\""C\"",\""id\"":\""ff5a6fa1-744b-4e47-b970-20dfea368f02\""},{\""content\"":\""The transition to renewable energy is progressing at a pace that is likely to meet global carbon neutrality goals by the mid-century.\"",\""is_true\"":true,\""key\"":\""D\"",\""id\"":\""36bdc291-0339-4dc1-9f25-50fe8b41f028\""},{\""content\"":\""Governments have been playing a significant role in fostering the growth of renewable energy through supportive policies.\"",\""is_true\"":false,\""key\"":\""E\"",\""id\"":\""8b717486-85ff-40b8-af86-427c685c1d1e\""}]""";false;2024-03-13 11:02:26.928;SNBT 2022;"49d7d67a-3fd5-4e6b-8adc-782bf0350303"
"5365ce55-94ec-4e23-973e-01224f4841ec";"34abb710-c78d-47a7-b74a-9ad70705f084";"The study of animal intelligence has often focused on primates, but recent research points to remarkable cognitive abilities in birds, particularly corvids—crows, ravens, and related species. These birds have demonstrated skills once thought exclusive to humans and some primates, such as tool use, problem-solving, and complex social behavior. Crows, for instance, have been seen creating hooks from twigs to retrieve food from tight spaces, showcasing an understanding of cause and effect as well as future planning.

Scientists have uncovered that crows possess a level of intelligence comparable to that of great apes in some respects. Their brains, although small, are incredibly dense with neurons. In fact, crows have the same number of neurons in their forebrain—the part of the brain associated with intelligence—as some monkey species. This could explain their advanced cognitive abilities and adaptability in various environments.

Socially, corvids display empathy, grieve for their dead, and can even recognize themselves in a mirror, a test of self-recognition that few animals pass. The complex societies they form and their ability to communicate with a wide range of vocalizations indicate a high level of intelligence.

Despite these findings, the notion that birds could have cognitive abilities parallel to primates was initially met with skepticism. This was partly because birds have a different brain architecture from mammals, and their forebrain seems less developed. Yet, ongoing research continues to reveal the sophisticated mental processes of these avian species.

All of the following statements about corvid intelligence are true EXCEPT:";"";"""[{\""content\"":\""Crows can use tools and plan for the future.\"",\""is_true\"":false,\""key\"":\""A\"",\""id\"":\""d0e6a381-1e44-49be-b5d2-8ec6d2038a5f\""},{\""content\"":\""Corvids' brains are dense with neurons similar to great apes.\"",\""is_true\"":false,\""key\"":\""B\"",\""id\"":\""69468e36-39fa-43d0-8ba2-285561e99bc2\""},{\""content\"":\""Corvids are capable of self-recognition and complex social behaviours.\"",\""is_true\"":false,\""key\"":\""C\"",\""id\"":\""be9059f4-e9ae-4da6-9a00-186767bb756f\""},{\""content\"":\""Corvids have a less developed forebrain compared to mammals.\"",\""is_true\"":true,\""key\"":\""D\"",\""id\"":\""71a96fc6-d764-424a-8b5b-71f2b670483b\""},{\""content\"":\""Skepticism initially met the idea of bird intelligence being on par with primates.\"",\""is_true\"":false,\""key\"":\""E\"",\""id\"":\""ae116d80-4032-4e46-b295-2e0bacd27663\""}]""";false;2024-03-13 11:07:17.892;SIMAK 2019;"9d586d49-90db-4f1d-9ae8-1ce5448e9a7e"
b1fa87f7-da8d-47c2-986d-189fc5555119;"7d42b563-f5f6-492e-866a-e4c6c9f3456f";"Apakah \( \{x \mid -2<x<2, x \) bilangan real \( \} \) merupakan himpunan penyelesaian \( |3x+c|=d \)?

Putuskan apakah pernyataan (1) dan (2) berikut cukup untuk menjawab pertanyaan tersebut.
(1) \( 1<d<12 \)
(2) \( d+c=7 \)";"";"""[{\""content\"":\""Pernyataan (1) SAJA cukup untuk menjawab pertanyaan, tetapi pernyataan (2) SAJA tidak cukup.\"",\""is_true\"":false,\""key\"":\""A\"",\""id\"":\""a5cedcd8-5f00-4bee-9f3b-d07c8fe12fa4\""},{\""content\"":\""Pernyataan (2) SAJA cukup untuk menjawab pertanyaan, tetapi pernyataan (1) SAJA tidak cukup.\"",\""is_true\"":false,\""key\"":\""B\"",\""id\"":\""eea7359f-849f-4a77-a1e1-54569df55424\""},{\""content\"":\""Baik Pernyataan (1) SAJA, maupun (2) SAJA cukup untuk menjawab pertanyaan.\"",\""is_true\"":false,\""key\"":\""C\"",\""id\"":\""40482e36-7181-4932-8422-9e0b86895544\""},{\""content\"":\""Pernyataan (1) dan pernyataan (2) tidak cukup untuk menjawab pertanyaan.\"",\""is_true\"":false,\""key\"":\""D\"",\""id\"":\""ceda8287-290b-4583-b1a0-f023941022fe\""},{\""content\"":\""DUA pernyataan BERSAMA-SAMA cukup untuk menjawab pertanyaan, tetapi SATU pernyataan SAJA tidak cukup.\"",\""is_true\"":true,\""key\"":\""E\"",\""id\"":\""e5d7b0d1-92fa-4c7f-9e6c-1e676b73a886\""}]""";false;2024-03-13 11:10:05.670;SNBT 2023;"21b432a8-eadc-4807-9c09-d4976a849efc"
df712c42-f497-4dc0-90c2-5ac164f2abe9;"7d42b563-f5f6-492e-866a-e4c6c9f3456f";"Fungsi \( Q \) didefinisikan oleh
\[
Q(x \oslash y \otimes z \ominus w) = w - 3z + (x + y)^2
\]
Nilai \( Q(2 \oslash 3 \otimes 5 \ominus 6) \) adalah ...";"";"""[{\""content\"":\""16\"",\""is_true\"":true,\""key\"":\""A\"",\""id\"":\""935d04f5-a953-471b-8849-7d81e62f4557\""},{\""content\"":\""2\"",\""is_true\"":false,\""key\"":\""B\"",\""id\"":\""13020d98-df2e-4145-80ee-67e39f16644e\""},{\""content\"":\""-3\"",\""is_true\"":false,\""key\"":\""C\"",\""id\"":\""eaba188e-c38c-4136-b15c-4b371e3e38a6\""},{\""content\"":\""14\"",\""is_true\"":false,\""key\"":\""D\"",\""id\"":\""7d43d365-db0c-4f48-a223-9420747f663d\""},{\""content\"":\""21\"",\""is_true\"":false,\""key\"":\""E\"",\""id\"":\""d5a7d6d7-239f-4509-8856-c1adc6612687\""}]""";false;2024-03-13 11:29:54.694;SNBT 2022;"96df41d3-3b97-4abc-8ffe-49211cc927de"
a9f65fb2-b0ba-47ed-a86e-50515946dc43;"7d42b563-f5f6-492e-866a-e4c6c9f3456f";Jika kita memiliki persamaan \( x = 4(a - 3)^2 \) dan \( y = 4(3 - a)^2 \), maka nilai \( x + y \) adalah \( \ldots \);"";"""[{\""content\"":\""\\\\( 8(a - 3)^2 \\\\)\"",\""is_true\"":false,\""key\"":\""A\"",\""id\"":\""a1bd9dd6-8ed3-4eac-93d1-0dc9ba76447f\""},{\""content\"":\""\\\\( 2(a - 3)^2 \\\\)\"",\""is_true\"":false,\""key\"":\""B\"",\""id\"":\""5913e10b-7959-4283-b956-bd20c4f8ba60\""},{\""content\"":\""\\\\( 8(a - 3) \\\\)\"",\""is_true\"":false,\""key\"":\""C\"",\""id\"":\""c909eea1-3662-4ba2-975f-4f75c2306633\""},{\""content\"":\""\\\\( 8(a + 3)^2 \\\\)\"",\""is_true\"":true,\""key\"":\""D\"",\""id\"":\""fffc3d9e-3b78-4f56-b64e-cad95523e854\""},{\""content\"":\""\\\\( 4(a - 3)^2 \\\\)\"",\""is_true\"":false,\""key\"":\""E\"",\""id\"":\""c7a99b47-22c7-4c51-ac24-d1f124cfc86f\""}]""";false;2024-03-13 11:30:40.461;SNMPTN 2014;"1864ddaa-7fac-43c2-936d-aef9fcd2ad7f"
"0db546ea-e05a-4e7f-b9bb-52ad2b063a69";"7d42b563-f5f6-492e-866a-e4c6c9f3456f";"Misalkan pada bulan Agustus, Bani dan Doni melakukan panen ikan. Bani memanen 200 ikan nila dan 50 ikan patin dengan berat total 68 kg. Doni memanen 100 ikan patin dan 100 ikan koi dengan berat total 58 kg. Semua ikan dari satu jenis diasumsikan memiliki berat yang sama.
Di bulan September, Bani kembali memanen 200 ikan nila dan 50 ikan patin dengan berat total 72 kg, sementara itu Doni memanen 100 ikan patin dan 100 ikan koi dengan berat total 60 kg. Jika diasumsikan berat setiap ikan patin bulan Agustus dan September adalah konstan, berapakah total kenaikan berat rata-rata seekor ikan nila dan ikan koi? (Dalam gram)";"";"""[{\""content\"":\""20\"",\""is_true\"":false,\""key\"":\""A\"",\""id\"":\""23aaa2e5-5eed-47a3-9ee0-541447015fbf\""},{\""content\"":\""30\"",\""is_true\"":false,\""key\"":\""B\"",\""id\"":\""5f74de2f-18dd-4081-9e9e-8b32c9b8effd\""},{\""content\"":\""40\"",\""is_true\"":true,\""key\"":\""C\"",\""id\"":\""38a50bf5-4c2a-4fa7-a457-6771adf3f3f1\""},{\""content\"":\""50\"",\""is_true\"":false,\""key\"":\""D\"",\""id\"":\""2ffccc76-a1e0-41c7-9c8f-f41a88fa5a5c\""},{\""content\"":\""60\"",\""is_true\"":false,\""key\"":\""E\"",\""id\"":\""03aee3b7-f7cd-4f1c-9e90-165e96d7b8cb\""}]""";false;2024-03-13 11:31:24.629;SNBT 2022;"52080329-a021-4255-81ba-0d174cb72588"
"6f7eac1b-8107-40c4-8cc7-0c18e9107de5";"7d42b563-f5f6-492e-866a-e4c6c9f3456f";Suatu fungsi kuadrat \( h(x) = x^2 - 4x + c \) dan sebuah fungsi linier \( k(x) = 3 - 2x \) berpotongan pada dua titik yang berbeda. Jika salah satu titik potongnya adalah \( (2, -1) \), maka nilai \( c \) adalah \( \ldots \) dan luas daerah yang dibatasi oleh grafik fungsi \( h \) dan \( k \) serta garis vertikal \( x=1 \) dan \( x=3 \) adalah \( \ldots \) unit persegi.;"";"""[{\""content\"":\""\\\\( c = 1 \\\\), Luas = 6 unit persegi\"",\""is_true\"":false,\""key\"":\""A\"",\""id\"":\""fb761bde-a629-4925-9a33-d53a8a8b5fc8\""},{\""content\"":\""\\\\( c = 2 \\\\), Luas = 7 unit persegi\"",\""is_true\"":false,\""key\"":\""B\"",\""id\"":\""2167026a-ca2a-41e2-aba3-3354bed66ecc\""},{\""content\"":\""\\\\( c = 3 \\\\), Luas = 7 unit persegi\"",\""is_true\"":false,\""key\"":\""C\"",\""id\"":\""aca91856-e59f-498a-8c07-35d9b1011c71\""},{\""content\"":\""\\\\( c = 3 \\\\), Luas = 8 unit persegi\"",\""is_true\"":true,\""key\"":\""D\"",\""id\"":\""396cd743-1668-4221-b119-4f9d7868d0c2\""},{\""content\"":\""\\\\( c = 4 \\\\), Luas = 8 unit persegi\"",\""is_true\"":false,\""key\"":\""E\"",\""id\"":\""e1f55c41-9282-4562-b2f7-3efbe166fd75\""}]""";false;2024-03-13 11:44:45.438;SNBT 2022;"84ffb94a-c117-4077-8ed4-62f4c8c5b0ca"
"247afba6-4dda-4548-ab5d-4fcb750d5c1c";"7d42b563-f5f6-492e-866a-e4c6c9f3456f";"Lani mengambil kartu-kartu dengan nomor dari dua tumpukan yang berbeda (ganjil dan genap). 

\begin{tabular}{|c|c|c|}
\hline Tumpukan 1 & Tumpukan 2 & Kartu Nomor \\
\hline 0 & 6 & Genap Biru \\
\hline 5 & 1 & Genap Merah \\
\hline 3 & 3 & Ganjil Hijau \\
\hline 7 & 4 & Ganjil Kuning \\
\hline 2 & 2 & Ganjil Ungu \\
\hline
\end{tabular}

Jika Lani mengambil satu kartu dari tumpukan 1 dan satu kartu dari tumpukan 2 secara acak, kartu nomor mana yang paling mungkin dia dapat?";"";"""[{\""content\"":\""Genap Biru\"",\""is_true\"":false,\""key\"":\""A\"",\""id\"":\""1a9290d4-b709-4ffb-812d-349ca6e22354\""},{\""content\"":\""Genap Merah\"",\""is_true\"":false,\""key\"":\""B\"",\""id\"":\""1e5a6e37-5ec3-4ea6-964e-0f5d585c2b0c\""},{\""content\"":\""Ganjil Hijau\"",\""is_true\"":false,\""key\"":\""C\"",\""id\"":\""27a73c2a-dd4c-4582-ac85-4e7919370701\""},{\""content\"":\""Ganjil Kuning\"",\""is_true\"":true,\""key\"":\""D\"",\""id\"":\""76004fb9-f1b6-415c-871d-d71cbde7641d\""},{\""content\"":\""Ganjil Ungu\"",\""is_true\"":false,\""key\"":\""E\"",\""id\"":\""2382624f-da82-4d91-9ad0-b49972006a86\""}]""";false;2024-03-13 11:55:37.262;UTBK 2020;"8c77c8dd-9765-4052-9ddd-5a876b54222c"
"56f238a4-f572-4304-8b54-d93ce76e99eb";"7d42b563-f5f6-492e-866a-e4c6c9f3456f";Sebuah kotak berisi bola-bola merah, biru, dan hijau. Banyaknya bola merah ditambah bola biru adalah 16, dan banyaknya semua bola di dalam kotak adalah 24. Jika sebuah bola diambil dari kotak secara acak, peluang mendapatkan bola biru atau hijau adalah \( \frac{2}{3} \). Jika peluang mendapatkan bola hijau adalah \( \frac{m}{n} \), di mana \( m \) dan \( n \) adalah bilangan bulat positif terkecil yang mungkin. Maka nilai \( m+n \) adalah ...;"";"""[{\""content\"":\""4\"",\""is_true\"":true,\""key\"":\""A\"",\""id\"":\""bf2dbd4a-5ce8-4a89-9006-843eabc18de9\""},{\""content\"":\""5\"",\""is_true\"":false,\""key\"":\""B\"",\""id\"":\""a9b29036-fdb0-49bf-ad3b-48467d13dc5b\""},{\""content\"":\""6\"",\""is_true\"":false,\""key\"":\""C\"",\""id\"":\""161ff892-5587-4e29-a977-15c91b3ad0d4\""},{\""content\"":\""7\"",\""is_true\"":false,\""key\"":\""D\"",\""id\"":\""5ca8cf66-96ff-41c4-8927-5ab511d24c11\""},{\""content\"":\""8\"",\""is_true\"":false,\""key\"":\""E\"",\""id\"":\""d881af29-1655-4df3-bdff-414cb054c411\""}]""";false;2024-03-13 11:56:46.030;SIMAK 2014;"8824dbc8-467f-4274-8ab8-aa2f31005488"
"9a7ea6ae-b0eb-43a8-91ec-741b859715eb";"7d42b563-f5f6-492e-866a-e4c6c9f3456f";Sebuah fungsi \( g(x) \) memenuhi hubungan \( g(x + 1) = x^2 + x + 1 \). Jika \( g^{-1}(y) \) adalah fungsi invers dari \( g(x) \), dan diketahui bahwa \( g^{-1}(10) = a - 1 \), nilai \( a \) adalah...;"";"""[{\""content\"":\""\\\\( \\\\frac{3 - \\\\sqrt{33}}{2} \\\\)\"",\""is_true\"":false,\""key\"":\""A\"",\""id\"":\""4e994423-d76f-425f-ba36-f619f157628d\""},{\""content\"":\""\\\\( \\\\frac{3 + \\\\sqrt{33}}{2} \\\\)\"",\""is_true\"":false,\""key\"":\""B\"",\""id\"":\""0869b64a-96cf-4f7e-8977-5840f0ad93ed\""},{\""content\"":\""\\\\( \\\\frac{3 - \\\\sqrt{37}}{2} \\\\)\"",\""is_true\"":false,\""key\"":\""C\"",\""id\"":\""b269006d-0844-453f-9a58-2b744e5d21c5\""},{\""content\"":\""\\\\( \\\\frac{3 + \\\\sqrt{37}}{2} \\\\)\"",\""is_true\"":true,\""key\"":\""D\"",\""id\"":\""4ec03809-7c77-4144-8072-e5aa8ddb6719\""},{\""content\"":\""\\\\( \\\\frac{3 + \\\\sqrt{41}}{2} \\\\)\"",\""is_true\"":false,\""key\"":\""E\"",\""id\"":\""51f29c73-1e56-45d3-a376-0aeea422c5b3\""}]""";false;2024-03-13 11:58:20.591;SBMPTN 2019;"774f16bf-ee12-4981-a305-cb86d026f6b5"
"4ddd0a99-9d9d-4a39-ac2a-71e5e0ef6039";a3c950e3-c339-4a97-a984-4681a5bf3a7d;"Sebuah mobil akan beroperasi dengan baik jika mobil tersebut memiliki bahan bakar yang cukup dan baterainya terisi penuh. Mobil Amina tidak beroperasi dengan baik.

Simpulan berdasarkan informasi tersebut adalah Amina tidak mengisi bahan bakar dan baterai mobilnya tidak terisi.

Manakah pernyataan berikut yang menggambarkan kualitas simpulan tersebut?";"";"""[{\""content\"":\""Simpulan tersebut pasti benar\"",\""is_true\"":false,\""key\"":\""A\"",\""id\"":\""2998ab17-f871-4248-a813-57ba320c0413\""},{\""content\"":\""Simpulan tersebut mungkin benar\"",\""is_true\"":true,\""key\"":\""B\"",\""id\"":\""2374e3c2-b6d9-477e-a6e9-e7ee75ffacb7\""},{\""content\"":\""Simpulan tersebut pasti salah\"",\""is_true\"":false,\""key\"":\""C\"",\""id\"":\""e55f442b-9cc8-44f8-9919-3705309ee801\""},{\""content\"":\""Simpulan tidak relevan dengan informasi yang diberikan\"",\""is_true\"":false,\""key\"":\""D\"",\""id\"":\""37d1cbd1-0e9a-46da-b09d-8589e2d1f600\""},{\""content\"":\""Simpulan tidak dapat dinilai karena informasi tidak cukup\"",\""is_true\"":false,\""key\"":\""E\"",\""id\"":\""9d6cd5ea-0ffe-409d-8245-5b0c665b07f7\""}]""";false;2024-03-15 17:28:06.906;UTBK 2023;bbe287a3-dcf1-42fd-aa3c-01219460aee5
